t,src,status,d1,d2
1788429383.150360,iOS Bluetooth,176,101,0
1788429383.150360,iOS Bluetooth,176,100,6
1788429383.150360,iOS Bluetooth,176,6,15
1788429383.150360,iOS Bluetooth,176,101,127
1788429383.150360,iOS Bluetooth,176,100,127
1788429383.150360,iOS Bluetooth,177,101,0
1788429383.150360,iOS Bluetooth,177,100,0
1788429383.150360,iOS Bluetooth,177,6,48
1788429383.150360,iOS Bluetooth,177,101,127
1788429383.150360,iOS Bluetooth,177,100,127
1788429383.150360,iOS Bluetooth,178,101,0
1788429383.150360,iOS Bluetooth,178,100,0
1788429383.150360,iOS Bluetooth,178,6,48
1788429383.150360,iOS Bluetooth,178,101,127
1788429383.150360,iOS Bluetooth,178,100,127
1788429383.150360,iOS Bluetooth,179,101,0
1788429383.150360,iOS Bluetooth,179,100,0
1788429383.150360,iOS Bluetooth,179,6,48
1788429383.150360,iOS Bluetooth,179,101,127
1788429383.150360,iOS Bluetooth,179,100,127
1788429383.150360,iOS Bluetooth,180,101,0
1788429383.150360,iOS Bluetooth,180,100,0
1788429383.150360,iOS Bluetooth,180,6,48
1788429383.150360,iOS Bluetooth,180,101,127
1788429383.150360,iOS Bluetooth,180,100,127
1788429383.150360,iOS Bluetooth,181,101,0
1788429383.150360,iOS Bluetooth,181,100,0
1788429383.150360,iOS Bluetooth,181,6,48
1788429383.150360,iOS Bluetooth,181,101,127
1788429383.150360,iOS Bluetooth,181,100,127
1788429383.150360,iOS Bluetooth,182,101,0
1788429383.150360,iOS Bluetooth,182,100,0
1788429383.150360,iOS Bluetooth,182,6,48
1788429383.150360,iOS Bluetooth,182,101,127
1788429383.150360,iOS Bluetooth,182,100,127
1788429383.150360,iOS Bluetooth,183,101,0
1788429383.150360,iOS Bluetooth,183,100,0
1788429383.150360,iOS Bluetooth,183,6,48
1788429383.150360,iOS Bluetooth,183,101,127
1788429383.150360,iOS Bluetooth,183,100,127
1788429383.150360,iOS Bluetooth,184,101,0
1788429383.150360,iOS Bluetooth,184,100,0
1788429383.150360,iOS Bluetooth,184,6,48
1788429383.150360,iOS Bluetooth,184,101,127
1788429383.150360,iOS Bluetooth,184,100,127
1788429383.150360,iOS Bluetooth,185,101,0
1788429383.150360,iOS Bluetooth,185,100,0
1788429383.150360,iOS Bluetooth,185,6,48
1788429383.150360,iOS Bluetooth,185,101,127
1788429383.150360,iOS Bluetooth,185,100,127
1788429383.150360,iOS Bluetooth,186,101,0
1788429383.150360,iOS Bluetooth,186,100,0
1788429383.150360,iOS Bluetooth,186,6,48
1788429383.150360,iOS Bluetooth,186,101,127
1788429383.150360,iOS Bluetooth,186,100,127
1788429383.151399,iOS Bluetooth,187,101,0
1788429383.151399,iOS Bluetooth,187,100,0
1788429383.151399,iOS Bluetooth,187,6,48
1788429383.151399,iOS Bluetooth,187,101,127
1788429383.151399,iOS Bluetooth,187,100,127
1788429383.151399,iOS Bluetooth,188,101,0
1788429383.151399,iOS Bluetooth,188,100,0
1788429383.151399,iOS Bluetooth,188,6,48
1788429383.151399,iOS Bluetooth,188,101,127
1788429383.151399,iOS Bluetooth,188,100,127
1788429383.151399,iOS Bluetooth,189,101,0
1788429383.151399,iOS Bluetooth,189,100,0
1788429383.151399,iOS Bluetooth,189,6,48
1788429383.151399,iOS Bluetooth,189,101,127
1788429383.151399,iOS Bluetooth,189,100,127
1788429383.151399,iOS Bluetooth,190,101,0
1788429383.151399,iOS Bluetooth,190,100,0
1788429383.151399,iOS Bluetooth,190,6,48
1788429383.151399,iOS Bluetooth,190,101,127
1788429383.151399,iOS Bluetooth,190,100,127
1788429383.151399,iOS Bluetooth,191,101,0
1788429383.151399,iOS Bluetooth,191,100,0
1788429383.151399,iOS Bluetooth,191,6,48
1788429383.151399,iOS Bluetooth,191,101,127
1788429383.151399,iOS Bluetooth,191,100,127
1788429386.540528,iOS Bluetooth,225,0,64
1788429386.540528,iOS Bluetooth,145,84,120
1788429386.682450,iOS Bluetooth,225,4,64
1788429386.705251,iOS Bluetooth,225,64,64
1788429386.720308,iOS Bluetooth,225,124,64
1788429386.735299,iOS Bluetooth,225,68,65
1788429386.750442,iOS Bluetooth,225,2,66
1788429386.764092,iOS Bluetooth,225,79,66
1788429386.789202,iOS Bluetooth,225,21,67
1788429386.803533,iOS Bluetooth,225,91,67
1788429386.817343,iOS Bluetooth,225,61,68
1788429386.833761,iOS Bluetooth,225,31,69
1788429386.855648,iOS Bluetooth,225,14,70
1788429386.870374,iOS Bluetooth,225,19,71
1788429386.885491,iOS Bluetooth,225,10,72
1788429386.900266,iOS Bluetooth,225,122,72
1788429386.915510,iOS Bluetooth,225,84,73
1788429386.937306,iOS Bluetooth,225,26,74
1788429386.952364,iOS Bluetooth,225,68,74
1788429386.967174,iOS Bluetooth,225,103,74
1788429386.982326,iOS Bluetooth,225,110,74
1788429387.005346,iOS Bluetooth,225,117,74
1788429387.048360,iOS Bluetooth,225,110,74
1788429387.064735,iOS Bluetooth,225,75,74
1788429387.087695,iOS Bluetooth,225,40,74
1788429387.102529,iOS Bluetooth,225,105,73
1788429387.117684,iOS Bluetooth,225,21,73
1788429387.131692,iOS Bluetooth,225,17,72
1788429387.154655,iOS Bluetooth,209,0,0
1788429387.154655,iOS Bluetooth,209,0,0
1788429387.154655,iOS Bluetooth,129,84,64
1788429387.349191,iOS Bluetooth,226,0,64
1788429387.349191,iOS Bluetooth,146,66,120
1788429387.387560,iOS Bluetooth,226,98,62
1788429387.387560,iOS Bluetooth,210,31,0
1788429387.387560,iOS Bluetooth,210,0,0
1788429387.401624,iOS Bluetooth,226,81,62
1788429387.401624,iOS Bluetooth,210,30,0
1788429387.401624,iOS Bluetooth,210,0,0
1788429387.469922,iOS Bluetooth,226,88,62
1788429387.469922,iOS Bluetooth,210,31,0
1788429387.469922,iOS Bluetooth,210,0,0
1788429387.484711,iOS Bluetooth,226,98,62
1788429387.499637,iOS Bluetooth,226,121,62
1788429387.499637,iOS Bluetooth,210,29,0
1788429387.499637,iOS Bluetooth,210,0,0
1788429387.514865,iOS Bluetooth,226,16,63
1788429387.514865,iOS Bluetooth,210,26,0
1788429387.514865,iOS Bluetooth,210,0,0
1788429387.537665,iOS Bluetooth,226,27,63
1788429387.537665,iOS Bluetooth,210,25,0
1788429387.537665,iOS Bluetooth,210,0,0
1788429387.566015,iOS Bluetooth,226,32,63
1788429387.566015,iOS Bluetooth,210,8,0
1788429387.566015,iOS Bluetooth,210,0,0
1788429387.582440,iOS Bluetooth,226,17,63
1788429387.582440,iOS Bluetooth,210,0,0
1788429387.582440,iOS Bluetooth,210,0,0
1788429387.604609,iOS Bluetooth,226,81,62
1788429387.604609,iOS Bluetooth,210,0,0
1788429387.604609,iOS Bluetooth,210,0,0
1788429387.604609,iOS Bluetooth,130,66,64
1788429387.888227,iOS Bluetooth,227,0,64
1788429387.888227,iOS Bluetooth,147,54,120
1788429388.000785,iOS Bluetooth,227,72,64
1788429388.017485,iOS Bluetooth,227,89,65
1788429388.032515,iOS Bluetooth,227,93,66
1788429388.055541,iOS Bluetooth,227,105,67
1788429388.070437,iOS Bluetooth,227,117,68
1788429388.083543,iOS Bluetooth,227,107,69
1788429388.100405,iOS Bluetooth,227,63,70
1788429388.115531,iOS Bluetooth,227,19,71
1788429388.137284,iOS Bluetooth,227,96,71
1788429388.152261,iOS Bluetooth,227,17,72
1788429388.152261,iOS Bluetooth,211,0,0
1788429388.152261,iOS Bluetooth,211,0,0
1788429388.152261,iOS Bluetooth,131,54,64
1788429388.385699,iOS Bluetooth,228,0,64
1788429388.385699,iOS Bluetooth,148,47,120
1788429388.503451,iOS Bluetooth,228,100,64
1788429388.503451,iOS Bluetooth,212,21,0
1788429388.503451,iOS Bluetooth,212,0,0
1788429388.519762,iOS Bluetooth,228,75,65
1788429388.519762,iOS Bluetooth,212,13,0
1788429388.519762,iOS Bluetooth,212,0,0
1788429388.535008,iOS Bluetooth,228,37,66
1788429388.535008,iOS Bluetooth,212,0,0
1788429388.535008,iOS Bluetooth,212,0,0
1788429388.549695,iOS Bluetooth,228,114,66
1788429388.564955,iOS Bluetooth,228,63,67
1788429388.587874,iOS Bluetooth,228,19,68
1788429388.602746,iOS Bluetooth,228,75,68
1788429388.602746,iOS Bluetooth,212,0,0
1788429388.602746,iOS Bluetooth,212,0,0
1788429388.602746,iOS Bluetooth,132,47,64
1788429388.917382,iOS Bluetooth,229,0,64
1788429388.917382,iOS Bluetooth,149,50,120
1788429388.998533,iOS Bluetooth,229,14,64
1788429388.998533,iOS Bluetooth,213,8,0
1788429388.998533,iOS Bluetooth,213,0,0
1788429389.015483,iOS Bluetooth,229,103,64
1788429389.015483,iOS Bluetooth,213,30,0
1788429389.015483,iOS Bluetooth,213,0,0
1788429389.037523,iOS Bluetooth,229,75,65
1788429389.037523,iOS Bluetooth,213,13,0
1788429389.037523,iOS Bluetooth,213,0,0
1788429389.052250,iOS Bluetooth,229,37,66
1788429389.052250,iOS Bluetooth,213,0,0
1788429389.052250,iOS Bluetooth,213,0,0
1788429389.067365,iOS Bluetooth,229,7,67
1788429389.082317,iOS Bluetooth,229,119,67
1788429389.105295,iOS Bluetooth,229,110,68
1788429389.120481,iOS Bluetooth,229,114,69
1788429389.135405,iOS Bluetooth,229,56,70
1788429389.135405,iOS Bluetooth,213,0,0
1788429389.135405,iOS Bluetooth,213,0,0
1788429389.135405,iOS Bluetooth,133,50,64
1788429389.531216,iOS Bluetooth,230,0,64
1788429389.531216,iOS Bluetooth,150,91,120
1788429389.600737,iOS Bluetooth,230,15,64
1788429389.600737,iOS Bluetooth,214,2,0
1788429389.600737,iOS Bluetooth,214,0,0
1788429389.615633,iOS Bluetooth,230,119,64
1788429389.615633,iOS Bluetooth,214,0,0
1788429389.615633,iOS Bluetooth,214,0,0
1788429389.637492,iOS Bluetooth,230,82,65
1788429389.652239,iOS Bluetooth,230,16,66
1788429389.667299,iOS Bluetooth,230,86,66
1788429389.682300,iOS Bluetooth,230,21,67
1788429389.705785,iOS Bluetooth,230,84,67
1788429389.720513,iOS Bluetooth,230,12,68
1788429389.735544,iOS Bluetooth,214,0,0
1788429389.735544,iOS Bluetooth,214,0,0
1788429389.735544,iOS Bluetooth,134,91,64
1788429399.618793,iOS Bluetooth,231,0,64
1788429399.618793,iOS Bluetooth,151,91,120
1788429399.718075,iOS Bluetooth,231,31,64
1788429399.718075,iOS Bluetooth,215,8,0
1788429399.718075,iOS Bluetooth,215,0,0
1788429399.733119,iOS Bluetooth,231,97,64
1788429399.733119,iOS Bluetooth,215,12,0
1788429399.733119,iOS Bluetooth,215,0,0
1788429399.747938,iOS Bluetooth,231,61,65
1788429399.747938,iOS Bluetooth,215,9,0
1788429399.747938,iOS Bluetooth,215,0,0
1788429399.771855,iOS Bluetooth,231,123,65
1788429399.771855,iOS Bluetooth,215,7,0
1788429399.771855,iOS Bluetooth,215,0,0
1788429399.787010,iOS Bluetooth,231,79,66
1788429399.787010,iOS Bluetooth,215,5,0
1788429399.787010,iOS Bluetooth,215,0,0
1788429399.801178,iOS Bluetooth,231,42,67
1788429399.801178,iOS Bluetooth,215,8,0
1788429399.801178,iOS Bluetooth,215,0,0
1788429399.815944,iOS Bluetooth,231,119,67
1788429399.815944,iOS Bluetooth,215,14,0
1788429399.815944,iOS Bluetooth,215,0,0
1788429399.845228,iOS Bluetooth,231,68,68
1788429399.845228,iOS Bluetooth,215,15,0
1788429399.845228,iOS Bluetooth,215,0,0
1788429399.853089,iOS Bluetooth,231,124,68
1788429399.853089,iOS Bluetooth,215,17,0
1788429399.853089,iOS Bluetooth,215,0,0
1788429399.868195,iOS Bluetooth,231,59,69
1788429399.868195,iOS Bluetooth,215,16,0
1788429399.868195,iOS Bluetooth,215,0,0
1788429399.883140,iOS Bluetooth,231,121,69
1788429399.898923,iOS Bluetooth,231,63,70
1788429399.920310,iOS Bluetooth,231,5,71
1788429399.920310,iOS Bluetooth,215,17,0
1788429399.920310,iOS Bluetooth,215,0,0
1788429399.935237,iOS Bluetooth,231,82,71
1788429399.935237,iOS Bluetooth,215,16,0
1788429399.935237,iOS Bluetooth,215,0,0
1788429399.950285,iOS Bluetooth,231,24,72
1788429399.950285,iOS Bluetooth,215,15,0
1788429399.950285,iOS Bluetooth,215,0,0
1788429399.964994,iOS Bluetooth,231,87,72
1788429399.964994,iOS Bluetooth,215,14,0
1788429399.964994,iOS Bluetooth,215,0,0
1788429399.980160,iOS Bluetooth,231,115,72
1788429399.980160,iOS Bluetooth,215,15,0
1788429399.980160,iOS Bluetooth,215,0,0
1788429399.980160,iOS Bluetooth,215,0,0
1788429399.980160,iOS Bluetooth,215,0,0
1788429399.980160,iOS Bluetooth,135,91,64
1788429400.181531,iOS Bluetooth,232,0,64
1788429400.181531,iOS Bluetooth,152,77,120
1788429400.249641,iOS Bluetooth,232,109,63
1788429400.249641,iOS Bluetooth,216,28,0
1788429400.249641,iOS Bluetooth,216,0,0
1788429400.266859,iOS Bluetooth,232,10,64
1788429400.266859,iOS Bluetooth,216,23,0
1788429400.266859,iOS Bluetooth,216,0,0
1788429400.281695,iOS Bluetooth,232,7,65
1788429400.281695,iOS Bluetooth,216,60,0
1788429400.281695,iOS Bluetooth,216,0,0
1788429400.304740,iOS Bluetooth,232,23,66
1788429400.304740,iOS Bluetooth,216,36,0
1788429400.304740,iOS Bluetooth,216,0,0
1788429400.319565,iOS Bluetooth,232,35,67
1788429400.319565,iOS Bluetooth,216,25,0
1788429400.319565,iOS Bluetooth,216,0,0
1788429400.334661,iOS Bluetooth,232,26,68
1788429400.334661,iOS Bluetooth,216,20,0
1788429400.334661,iOS Bluetooth,216,0,0
1788429400.349493,iOS Bluetooth,232,10,69
1788429400.349493,iOS Bluetooth,216,15,0
1788429400.349493,iOS Bluetooth,216,0,0
1788429400.370157,iOS Bluetooth,232,107,69
1788429400.370157,iOS Bluetooth,216,13,0
1788429400.370157,iOS Bluetooth,216,0,0
1788429400.386001,iOS Bluetooth,232,49,70
1788429400.386001,iOS Bluetooth,216,12,0
1788429400.386001,iOS Bluetooth,216,0,0
1788429400.400681,iOS Bluetooth,232,105,70
1788429400.400681,iOS Bluetooth,216,9,0
1788429400.400681,iOS Bluetooth,216,0,0
1788429400.415908,iOS Bluetooth,232,12,71
1788429400.430677,iOS Bluetooth,232,19,71
1788429400.430677,iOS Bluetooth,216,8,0
1788429400.430677,iOS Bluetooth,216,0,0
1788429400.452939,iOS Bluetooth,232,112,70
1788429400.452939,iOS Bluetooth,216,7,0
1788429400.452939,iOS Bluetooth,216,0,0
1788429400.467921,iOS Bluetooth,216,0,0
1788429400.467921,iOS Bluetooth,216,0,0
1788429400.467921,iOS Bluetooth,136,77,64
1788429400.716456,iOS Bluetooth,233,0,64
1788429400.716456,iOS Bluetooth,153,63,120
1788429400.769788,iOS Bluetooth,233,38,65
1788429400.769788,iOS Bluetooth,217,10,0
1788429400.769788,iOS Bluetooth,217,0,0
1788429400.784998,iOS Bluetooth,233,121,66
1788429400.784998,iOS Bluetooth,217,2,0
1788429400.784998,iOS Bluetooth,217,0,0
1788429400.799772,iOS Bluetooth,233,110,68
1788429400.799772,iOS Bluetooth,217,0,0
1788429400.799772,iOS Bluetooth,217,0,0
1788429400.820861,iOS Bluetooth,233,119,70
1788429400.835714,iOS Bluetooth,233,101,72
1788429400.851060,iOS Bluetooth,233,61,74
1788429400.865766,iOS Bluetooth,233,122,75
1788429400.893987,iOS Bluetooth,233,33,77
1788429400.902742,iOS Bluetooth,233,10,78
1788429400.918119,iOS Bluetooth,233,101,78
1788429400.932906,iOS Bluetooth,233,1,79
1788429400.932906,iOS Bluetooth,217,0,0
1788429400.932906,iOS Bluetooth,217,0,0
1788429400.932906,iOS Bluetooth,137,63,64
1788429401.133912,iOS Bluetooth,234,0,64
1788429401.133912,iOS Bluetooth,154,69,120
1788429401.201616,iOS Bluetooth,234,4,65
1788429401.201616,iOS Bluetooth,218,14,0
1788429401.201616,iOS Bluetooth,218,0,0
1788429401.217738,iOS Bluetooth,234,58,66
1788429401.217738,iOS Bluetooth,218,3,0
1788429401.217738,iOS Bluetooth,218,0,0
1788429401.231920,iOS Bluetooth,234,12,68
1788429401.231920,iOS Bluetooth,218,0,0
1788429401.231920,iOS Bluetooth,218,0,0
1788429401.247928,iOS Bluetooth,234,100,69
1788429401.271282,iOS Bluetooth,234,75,71
1788429401.284610,iOS Bluetooth,234,21,73
1788429401.302740,iOS Bluetooth,234,75,74
1788429401.316003,iOS Bluetooth,234,115,75
1788429401.332758,iOS Bluetooth,234,26,77
1788429401.354732,iOS Bluetooth,234,31,78
1788429401.369728,iOS Bluetooth,218,0,0
1788429401.369728,iOS Bluetooth,218,0,0
1788429401.369728,iOS Bluetooth,138,69,64
1788429401.613998,iOS Bluetooth,235,0,64
1788429401.613998,iOS Bluetooth,155,60,120
1788429401.666337,iOS Bluetooth,235,27,64
1788429401.666337,iOS Bluetooth,219,3,0
1788429401.666337,iOS Bluetooth,219,0,0
1788429401.683427,iOS Bluetooth,235,9,66
1788429401.697758,iOS Bluetooth,235,26,68
1788429401.697758,iOS Bluetooth,219,0,0
1788429401.697758,iOS Bluetooth,219,0,0
1788429401.721050,iOS Bluetooth,235,98,70
1788429401.735979,iOS Bluetooth,235,21,73
1788429401.751700,iOS Bluetooth,235,96,74
1788429401.766703,iOS Bluetooth,235,108,75
1788429401.781732,iOS Bluetooth,235,78,76
1788429401.804606,iOS Bluetooth,235,112,76
1788429401.804606,iOS Bluetooth,219,0,0
1788429401.804606,iOS Bluetooth,219,0,0
1788429401.804606,iOS Bluetooth,139,60,64
1788429402.086111,iOS Bluetooth,236,0,64
1788429402.086111,iOS Bluetooth,156,45,120
1788429402.146719,iOS Bluetooth,236,42,64
1788429402.146719,iOS Bluetooth,220,10,0
1788429402.146719,iOS Bluetooth,220,0,0
1788429402.171119,iOS Bluetooth,236,123,65
1788429402.171119,iOS Bluetooth,220,11,0
1788429402.171119,iOS Bluetooth,220,0,0
1788429402.185939,iOS Bluetooth,236,91,67
1788429402.185939,iOS Bluetooth,220,0,0
1788429402.185939,iOS Bluetooth,220,0,0
1788429402.201429,iOS Bluetooth,236,79,69
1788429402.216128,iOS Bluetooth,236,47,71
1788429402.230956,iOS Bluetooth,236,122,72
1788429402.253070,iOS Bluetooth,236,40,74
1788429402.268181,iOS Bluetooth,236,66,75
1788429402.284740,iOS Bluetooth,236,64,76
1788429402.299718,iOS Bluetooth,236,54,77
1788429402.321730,iOS Bluetooth,236,59,78
1788429402.336876,iOS Bluetooth,236,64,79
1788429402.351580,iOS Bluetooth,236,89,80
1788429402.366769,iOS Bluetooth,236,22,82
1788429402.381671,iOS Bluetooth,220,0,0
1788429402.381671,iOS Bluetooth,220,0,0
1788429402.381671,iOS Bluetooth,140,45,64
1788429402.568101,iOS Bluetooth,237,0,64
1788429402.568101,iOS Bluetooth,157,74,120
1788429402.596152,iOS Bluetooth,237,122,64
1788429402.620998,iOS Bluetooth,237,116,65
1788429402.635901,iOS Bluetooth,237,7,67
1788429402.650780,iOS Bluetooth,237,33,68
1788429402.665933,iOS Bluetooth,237,52,69
1788429402.680729,iOS Bluetooth,237,56,70
1788429402.702766,iOS Bluetooth,237,40,71
1788429402.718151,iOS Bluetooth,237,24,72
1788429402.732806,iOS Bluetooth,221,0,0
1788429402.732806,iOS Bluetooth,221,0,0
1788429402.732806,iOS Bluetooth,141,74,64
1788429403.669128,iOS Bluetooth,238,0,64
1788429403.669128,iOS Bluetooth,158,94,120
1788429403.796789,iOS Bluetooth,238,85,64
1788429403.820842,iOS Bluetooth,238,82,65
1788429403.835704,iOS Bluetooth,238,44,66
1788429403.850810,iOS Bluetooth,238,114,66
1788429403.865824,iOS Bluetooth,238,42,67
1788429403.880779,iOS Bluetooth,238,77,67
1788429403.902837,iOS Bluetooth,238,119,67
1788429403.916876,iOS Bluetooth,222,0,0
1788429403.916876,iOS Bluetooth,222,0,0
1788429403.916876,iOS Bluetooth,142,94,64
1788429404.232568,iOS Bluetooth,239,0,64
1788429404.232568,iOS Bluetooth,159,85,120
1788429404.381517,iOS Bluetooth,239,125,63
1788429404.398216,iOS Bluetooth,239,123,63
1788429404.420985,iOS Bluetooth,239,122,63
1788429404.435722,iOS Bluetooth,239,121,63
1788429404.480480,iOS Bluetooth,239,114,63
1788429404.480480,iOS Bluetooth,223,0,0
1788429404.480480,iOS Bluetooth,223,0,0
1788429404.480480,iOS Bluetooth,143,85,64
1788429404.733900,iOS Bluetooth,225,0,64
1788429404.733900,iOS Bluetooth,145,74,120
1788429405.116405,iOS Bluetooth,225,126,63
1788429405.132728,iOS Bluetooth,209,0,0
1788429405.132728,iOS Bluetooth,209,0,0
1788429405.132728,iOS Bluetooth,129,74,64
1788429405.619087,iOS Bluetooth,226,0,64
1788429405.619087,iOS Bluetooth,146,80,120
1788429405.746548,iOS Bluetooth,210,0,0
1788429405.746548,iOS Bluetooth,210,0,0
1788429405.746548,iOS Bluetooth,130,80,64
1788429405.934202,iOS Bluetooth,227,0,64
1788429405.934202,iOS Bluetooth,147,67,120
1788429406.083769,iOS Bluetooth,211,0,0
1788429406.083769,iOS Bluetooth,211,0,0
1788429406.083769,iOS Bluetooth,131,67,64
1788429406.384279,iOS Bluetooth,228,0,64
1788429406.384279,iOS Bluetooth,148,70,120
1788429406.879087,iOS Bluetooth,212,0,0
1788429406.879087,iOS Bluetooth,212,0,0
1788429406.879087,iOS Bluetooth,132,70,64
1788429419.608547,iOS Bluetooth,229,0,64
1788429419.608547,iOS Bluetooth,149,48,96
1788429419.608547,iOS Bluetooth,213,47,0
1788429419.608547,iOS Bluetooth,213,0,0
1788429419.608547,iOS Bluetooth,230,0,64
1788429419.608547,iOS Bluetooth,150,51,96
1788429419.608547,iOS Bluetooth,230,29,65
1788429419.608547,iOS Bluetooth,214,49,0
1788429419.608547,iOS Bluetooth,214,0,0
1788429419.608547,iOS Bluetooth,231,0,64
1788429419.608547,iOS Bluetooth,151,54,96
1788429419.608547,iOS Bluetooth,231,96,64
1788429419.608547,iOS Bluetooth,215,12,0
1788429419.608547,iOS Bluetooth,215,0,0
1788429419.608547,iOS Bluetooth,232,0,64
1788429419.608547,iOS Bluetooth,152,57,96
1788429419.608547,iOS Bluetooth,232,30,63
1788429419.608547,iOS Bluetooth,216,29,0
1788429419.608547,iOS Bluetooth,216,0,0
1788429419.608547,iOS Bluetooth,233,0,64
1788429419.608547,iOS Bluetooth,153,60,96
1788429419.608547,iOS Bluetooth,233,100,62
1788429419.608547,iOS Bluetooth,217,51,0
1788429419.608547,iOS Bluetooth,217,0,0
1788429419.608547,iOS Bluetooth,234,0,64
1788429419.608547,iOS Bluetooth,154,63,96
1788429419.608547,iOS Bluetooth,234,2,64
1788429419.608547,iOS Bluetooth,218,19,0
1788429419.608547,iOS Bluetooth,218,0,0
1788429419.608547,iOS Bluetooth,235,0,64
1788429419.608547,iOS Bluetooth,155,66,96
1788429419.608547,iOS Bluetooth,235,30,65
1788429419.608547,iOS Bluetooth,219,10,0
1788429419.608547,iOS Bluetooth,219,0,0
1788429419.608547,iOS Bluetooth,236,0,64
1788429419.608547,iOS Bluetooth,156,69,96
1788429419.608547,iOS Bluetooth,236,94,64
1788429419.608547,iOS Bluetooth,220,74,0
1788429419.608547,iOS Bluetooth,220,0,0
1788429419.608547,iOS Bluetooth,237,0,64
1788429419.608547,iOS Bluetooth,157,72,96
1788429419.608547,iOS Bluetooth,237,28,63
1788429419.608547,iOS Bluetooth,221,36,0
1788429419.608547,iOS Bluetooth,221,0,0
1788429419.608547,iOS Bluetooth,238,0,64
1788429419.608547,iOS Bluetooth,158,75,96
1788429419.608547,iOS Bluetooth,238,101,62
1788429419.608547,iOS Bluetooth,222,4,0
1788429419.608547,iOS Bluetooth,222,0,0
1788429419.608996,iOS Bluetooth,176,118,0
1788429419.608996,iOS Bluetooth,229,3,64
1788429419.608996,iOS Bluetooth,213,49,0
1788429419.608996,iOS Bluetooth,213,0,0
1788429419.608996,iOS Bluetooth,230,30,65
1788429419.608996,iOS Bluetooth,231,93,64
1788429419.608996,iOS Bluetooth,232,28,63
1788429419.608996,iOS Bluetooth,233,101,62
1788429419.608996,iOS Bluetooth,234,4,64
1788429419.608996,iOS Bluetooth,218,18,0
1788429419.608996,iOS Bluetooth,218,0,0
1788429419.608996,iOS Bluetooth,219,11,0
1788429419.608996,iOS Bluetooth,219,0,0
1788429419.608996,iOS Bluetooth,236,91,64
1788429419.608996,iOS Bluetooth,220,76,0
1788429419.608996,iOS Bluetooth,220,0,0
1788429419.608996,iOS Bluetooth,237,25,63
1788429419.608996,iOS Bluetooth,221,34,0
1788429419.608996,iOS Bluetooth,221,0,0
1788429419.614712,iOS Bluetooth,229,5,64
1788429419.614712,iOS Bluetooth,213,51,0
1788429419.614712,iOS Bluetooth,213,0,0
1788429419.614712,iOS Bluetooth,214,48,0
1788429419.614712,iOS Bluetooth,214,0,0
1788429419.614712,iOS Bluetooth,231,91,64
1788429419.631947,iOS Bluetooth,216,30,0
1788429419.631947,iOS Bluetooth,216,0,0
1788429419.631947,iOS Bluetooth,233,104,62
1788429419.631947,iOS Bluetooth,217,52,0
1788429419.631947,iOS Bluetooth,217,0,0
1788429419.646981,iOS Bluetooth,218,17,0
1788429419.646981,iOS Bluetooth,218,0,0
1788429419.646981,iOS Bluetooth,235,34,65
1788429419.646981,iOS Bluetooth,219,13,0
1788429419.646981,iOS Bluetooth,219,0,0
1788429419.646981,iOS Bluetooth,236,79,64
1788429419.668556,iOS Bluetooth,237,13,63
1788429419.668556,iOS Bluetooth,221,24,0
1788429419.668556,iOS Bluetooth,221,0,0
1788429419.668556,iOS Bluetooth,238,110,62
1788429419.683652,iOS Bluetooth,213,64,0
1788429419.683652,iOS Bluetooth,213,0,0
1788429419.683652,iOS Bluetooth,230,35,65
1788429419.683652,iOS Bluetooth,214,45,0
1788429419.683652,iOS Bluetooth,214,0,0
1788429419.698800,iOS Bluetooth,232,7,63
1788429419.698800,iOS Bluetooth,216,33,0
1788429419.698800,iOS Bluetooth,216,0,0
1788429419.698800,iOS Bluetooth,233,114,62
1788429419.714526,iOS Bluetooth,217,54,0
1788429419.714526,iOS Bluetooth,217,0,0
1788429419.714526,iOS Bluetooth,234,34,64
1788429419.714526,iOS Bluetooth,218,13,0
1788429419.714526,iOS Bluetooth,218,0,0
1788429419.714526,iOS Bluetooth,235,36,65
1788429419.714526,iOS Bluetooth,219,18,0
1788429419.714526,iOS Bluetooth,219,0,0
1788429419.729348,iOS Bluetooth,236,57,64
1788429419.729348,iOS Bluetooth,220,98,0
1788429419.729348,iOS Bluetooth,220,0,0
1788429419.729348,iOS Bluetooth,237,124,62
1788429419.729348,iOS Bluetooth,221,15,0
1788429419.729348,iOS Bluetooth,221,0,0
1788429419.729348,iOS Bluetooth,238,122,62
1788429419.772110,iOS Bluetooth,222,15,0
1788429419.772110,iOS Bluetooth,222,0,0
1788429419.772110,iOS Bluetooth,229,49,64
1788429419.772110,iOS Bluetooth,213,80,0
1788429419.772110,iOS Bluetooth,213,0,0
1788429419.772110,iOS Bluetooth,230,37,65
1788429419.773403,iOS Bluetooth,214,40,0
1788429419.773403,iOS Bluetooth,214,0,0
1788429419.773403,iOS Bluetooth,231,45,64
1788429419.773403,iOS Bluetooth,215,2,0
1788429419.773403,iOS Bluetooth,215,0,0
1788429419.773403,iOS Bluetooth,232,120,62
1788429419.773403,iOS Bluetooth,216,36,0
1788429419.773403,iOS Bluetooth,216,0,0
1788429419.781336,iOS Bluetooth,233,0,63
1788429419.781336,iOS Bluetooth,217,56,0
1788429419.781336,iOS Bluetooth,217,0,0
1788429419.781336,iOS Bluetooth,234,58,64
1788429419.781336,iOS Bluetooth,234,0,0
